run,step,score
1663,183,3.0
1664,105,1.0
1665,519,8.0
1666,91,1.0
1667,184,2.0
1668,311,6.0
1669,258,3.0
1670,100,1.0
1671,312,3.0
1672,235,3.0
1673,132,2.0
1674,201,2.0
1675,176,4.0
1676,119,0.0
1677,243,3.0
1678,98,0.0
1679,170,1.0
1680,289,5.0
1681,318,2.0
1682,268,8.0
1683,196,1.0
1684,77,2.0
1685,94,2.0
1686,389,7.0
1687,181,2.0
1688,93,1.0
1689,284,5.0
1690,587,7.0
1691,429,4.0
1692,210,4.0
1693,79,2.0
1694,428,6.0
1695,585,8.0
1696,136,2.0
1697,100,2.0
1698,202,1.0
1699,84,2.0
1700,104,0.0
1701,202,2.0
1702,99,2.0
1703,94,0.0
1704,622,8.0
1705,240,3.0
1706,161,1.0
1707,207,3.0
1708,84,2.0
1709,206,2.0
1710,445,8.0
1711,375,5.0
1712,80,0.0
1713,325,6.0
1714,555,5.0
1715,110,1.0
1716,225,4.0
1717,211,4.0
1718,108,0.0
1719,385,8.0
1720,344,4.0
1721,169,0.0
1722,577,12.0
1723,338,2.0
1724,142,3.0
1725,338,4.0
1726,237,2.0
1727,112,1.0
1728,236,0.0
1729,443,7.0
1730,203,3.0
1731,265,2.0
1732,99,1.0
1733,246,3.0
1734,204,3.0
1735,343,5.0
1736,105,1.0
1737,312,5.0
1738,154,1.0
1739,454,10.0
1740,224,5.0
1741,1157,10.0
1742,212,5.0
1743,209,1.0
1744,134,3.0
1745,140,1.0
1746,273,3.0
1747,101,1.0
1748,264,2.0
1749,371,7.0
1750,105,0.0
1751,214,2.0
1752,199,3.0
1753,77,2.0
1754,235,3.0
1755,242,2.0
1756,83,2.0
1757,103,0.0
1758,193,3.0
1759,78,2.0
1760,381,4.0
1761,281,4.0
1762,288,3.0
1763,170,3.0
1764,228,3.0
1765,89,1.0
1766,239,3.0
1767,282,4.0
1768,538,6.0
1769,140,2.0
1770,244,1.0
1771,333,5.0
1772,86,0.0
1773,233,4.0
1774,105,1.0
1775,363,3.0
1776,251,6.0
1777,354,5.0
1778,533,12.0
1779,228,1.0
1780,260,1.0
1781,115,2.0
1782,326,6.0
1783,178,0.0
1784,107,1.0
1785,225,2.0
1786,90,1.0
1787,170,2.0
1788,284,6.0
1789,248,1.0
1790,119,0.0
1791,195,3.0
1792,128,3.0
1793,335,1.0
1794,309,3.0
1795,388,4.0
1796,88,2.0
1797,276,2.0
1798,160,1.0
1799,235,3.0
1800,234,5.0
1801,99,0.0
1802,435,6.0
1803,200,2.0
1804,94,2.0
1805,283,2.0
1806,350,4.0
1807,326,4.0
1808,109,1.0
1809,233,4.0
1810,84,2.0
1811,184,0.0
1812,343,4.0
1813,211,1.0
1814,397,7.0
1815,422,9.0
1816,175,1.0
1817,130,0.0
1818,215,3.0
1819,489,8.0
1820,102,1.0
1821,260,2.0
1822,89,0.0
1823,280,4.0
1824,213,3.0
1825,98,1.0
1826,255,3.0
1827,271,5.0
1828,327,1.0
1829,250,5.0
1830,292,3.0
1831,230,3.0
1832,117,2.0
1833,304,6.0
1834,224,1.0
1835,89,1.0
1836,285,2.0
1837,357,4.0
1838,179,3.0
1839,246,4.0
1840,246,3.0
1841,413,6.0
1842,203,3.0
1843,78,2.0
1844,94,1.0
1845,268,4.0
1846,183,2.0
1847,170,3.0
1848,333,8.0
1849,104,0.0
1850,126,1.0
1851,366,7.0
1852,463,1.0
1853,138,2.0
1854,245,6.0
1855,213,1.0
1856,148,2.0
1857,201,2.0
1858,78,1.0
1859,92,2.0
1860,242,2.0
1861,206,0.0
1862,110,1.0
1863,200,3.0
1864,85,2.0
1865,100,1.0
1866,197,1.0
1867,83,2.0
1868,222,4.0
1869,187,2.0
1870,400,7.0
1871,186,3.0
1872,260,3.0
1873,517,9.0
1874,107,1.0
1875,242,5.0
1876,87,1.0
1877,194,5.0
1878,197,3.0
1879,100,2.0
1880,113,0.0
1881,163,0.0
1882,97,2.0
1883,100,2.0
1884,865,14.0
1885,200,1.0
1886,244,3.0
1887,219,3.0
1888,79,2.0
1889,201,1.0
1890,206,6.0
1891,1120,12.0
1892,39,0.0
1893,232,1.0
1894,84,2.0
1895,171,0.0
1896,273,5.0
1897,173,1.0
1898,240,3.0
1899,246,4.0
1900,80,0.0
1901,289,2.0
1902,269,3.0
1903,418,4.0
1904,130,4.0
1905,435,5.0
1906,130,1.0
1907,107,2.0
1908,198,3.0
1909,75,2.0
1910,93,2.0
1911,289,5.0
1912,1079,9.0
1913,182,2.0
1914,261,3.0
1915,96,0.0
1916,183,1.0
1917,211,5.0
1918,161,3.0
1919,451,7.0
1920,291,4.0
1921,88,0.0
1922,188,1.0
1923,239,4.0
1924,112,0.0
1925,257,1.0
1926,535,10.0
1927,188,3.0
1928,122,0.0
1929,238,4.0
1930,101,1.0
1931,186,1.0
1932,201,1.0
1933,81,1.0
1934,209,2.0
1935,847,12.0
1936,148,0.0
1937,162,1.0
1938,257,3.0
1939,634,11.0
1940,116,1.0
1941,228,0.0
1942,79,2.0
1943,383,7.0
1944,262,1.0
1945,301,5.0
1946,110,0.0
1947,530,6.0
1948,109,0.0
1949,139,3.0
1950,287,1.0
1951,163,2.0
1952,158,3.0
1953,218,1.0
1954,343,4.0
1955,215,6.0
1956,291,5.0
1957,173,0.0
1958,300,4.0
1959,437,7.0
1960,199,0.0
1961,110,0.0
1962,254,6.0
1963,107,0.0
1964,369,2.0
1965,590,11.0
1966,244,4.0
1967,92,1.0
1968,263,4.0
1969,271,2.0
1970,228,0.0
1971,376,3.0
1972,169,6.0
1973,255,3.0
1974,244,2.0
1975,162,5.0
1976,348,3.0
1977,211,1.0
1978,1165,11.0
1979,95,0.0
1980,189,2.0
1981,77,2.0
1982,89,2.0
1983,205,1.0
1984,138,4.0
1985,222,1.0
1986,273,6.0
1987,328,2.0
1988,178,4.0
1989,193,2.0
1990,95,2.0
1991,106,0.0
1992,406,6.0
1993,258,3.0
1994,147,1.0
1995,386,5.0
1996,363,11.0
1997,234,1.0
1998,258,1.0
1999,162,1.0
2000,341,7.0
2001,694,13.0
2002,242,4.0
2003,201,3.0
2004,264,2.0
2005,249,5.0
2006,176,3.0
2007,488,8.0
2008,119,4.0
2009,794,2.0
2010,335,6.0
2011,235,1.0
2012,178,2.0
2013,225,2.0
2014,91,2.0
2015,380,6.0
2016,207,2.0
2017,80,2.0
2018,219,1.0
2019,225,2.0
2020,93,2.0
2021,448,5.0
2022,268,5.0
2023,210,0.0
2024,280,4.0
2025,200,1.0
2026,97,2.0
2027,557,9.0
2028,433,10.0
2029,344,8.0
2030,165,2.0
2031,232,2.0
2032,507,8.0
2033,181,2.0
2034,237,3.0
2035,91,2.0
2036,330,6.0
2037,310,5.0
2038,330,4.0
2039,117,2.0
2040,192,3.0
2041,99,3.0
2042,114,0.0
2043,207,3.0
2044,79,1.0
2045,675,8.0
2046,676,12.0
2047,334,10.0
2048,331,1.0
2049,197,3.0
2050,163,2.0
2051,206,0.0
2052,237,2.0
2053,89,2.0
2054,340,2.0
2055,242,3.0
2056,481,8.0
2057,628,5.0
2058,287,4.0
2059,438,5.0
2060,99,2.0
2061,195,1.0
2062,177,4.0
2063,164,0.0
2064,383,5.0
2065,324,4.0
2066,216,2.0
2067,242,4.0
2068,104,0.0
2069,430,4.0
2070,1099,11.0
2071,99,0.0
2072,213,4.0
2073,314,2.0
2074,209,1.0
2075,92,2.0
2076,268,2.0
2077,208,1.0
2078,125,2.0
2079,490,7.0
2080,123,2.0
2081,159,2.0
2082,238,2.0
2083,91,1.0
2084,297,2.0
2085,199,0.0
2086,81,2.0
2087,387,5.0
2088,307,6.0
2089,558,4.0
2090,85,2.0
2091,274,2.0
2092,203,4.0
2093,220,2.0
2094,209,3.0
2095,83,2.0
2096,105,0.0
2097,241,0.0
2098,125,3.0
2099,147,1.0
2100,395,3.0
2101,132,0.0
2102,102,2.0
2103,348,4.0
2104,173,1.0
2105,88,1.0
2106,198,2.0
2107,89,2.0
2108,105,0.0
2109,200,2.0
2110,81,2.0
2111,98,1.0
2112,226,2.0
2113,91,1.0
2114,365,4.0
2115,250,0.0
2116,319,4.0
2117,101,2.0
2118,692,7.0
2119,141,3.0
2120,322,7.0
2121,236,4.0
2122,95,2.0
2123,200,1.0
2124,200,1.0
2125,85,2.0
2126,91,1.0
2127,202,0.0
2128,93,3.0
2129,350,1.0
2130,291,4.0
2131,239,1.0
2132,76,2.0
2133,362,2.0
2134,256,1.0
2135,382,7.0
2136,198,1.0
2137,76,2.0
2138,93,1.0
2139,251,4.0
2140,102,1.0
2141,146,0.0
2142,370,6.0
2143,372,6.0
2144,247,5.0
2145,502,6.0
2146,132,2.0
2147,283,5.0
2148,553,9.0
2149,506,11.0
2150,511,5.0
2151,240,4.0
2152,91,0.0
2153,534,3.0
2154,377,3.0
2155,176,0.0
2156,98,1.0
2157,229,4.0
2158,210,4.0
2159,229,4.0
2160,266,5.0
2161,187,0.0
2162,155,1.0
2163,475,5.0
2164,269,7.0
2165,163,1.0
2166,222,4.0
2167,92,1.0
2168,199,2.0
2169,306,3.0
2170,228,0.0
2171,145,3.0
2172,230,4.0
2173,105,0.0
2174,306,4.0
2175,208,2.0
2176,82,2.0
2177,438,8.0
2178,386,6.0
2179,392,7.0
2180,133,0.0
2181,219,5.0
2182,82,2.0
2183,439,4.0
2184,555,6.0
2185,159,2.0
2186,723,5.0
2187,296,1.0
2188,257,5.0
2189,139,1.0
2190,213,0.0
2191,83,2.0
2192,91,1.0
2193,405,9.0
2194,154,3.0
2195,292,3.0
2196,273,5.0
2197,438,3.0
2198,78,1.0
2199,520,8.0
2200,307,3.0
2201,205,2.0
2202,479,7.0
2203,133,2.0
2204,101,0.0
2205,255,5.0
2206,196,0.0
2207,185,2.0
2208,285,3.0
2209,261,1.0
2210,103,2.0
2211,290,3.0
2212,263,2.0
2213,110,1.0
2214,185,3.0
2215,124,4.0
2216,291,5.0
2217,203,1.0
2218,92,2.0
2219,98,1.0
2220,192,3.0
2221,98,3.0
2222,97,0.0
2223,439,8.0
2224,97,0.0
2225,85,2.0
2226,564,8.0
2227,143,1.0
2228,150,3.0
2229,209,4.0
2230,125,4.0
2231,152,0.0
2232,201,0.0
2233,84,2.0
2234,87,1.0
2235,215,1.0
2236,93,0.0
2237,88,1.0
2238,202,0.0
2239,231,3.0
2240,188,2.0
2241,200,0.0
2242,121,4.0
2243,169,1.0
2244,286,5.0
2245,315,1.0
2246,202,5.0
2247,367,2.0
2248,1120,12.0
2249,84,2.0
2250,219,3.0
2251,220,3.0
2252,750,8.0
2253,204,2.0
2254,78,2.0
2255,93,2.0
2256,252,2.0
2257,286,0.0
2258,160,4.0
2259,239,2.0
2260,81,1.0
2261,488,10.0
2262,237,3.0
2263,103,1.0
2264,303,2.0
2265,236,5.0
2266,482,8.0
2267,87,2.0
2268,217,2.0
2269,304,2.0
2270,93,2.0
2271,193,0.0
2272,83,2.0
2273,96,2.0
2274,436,4.0
2275,85,0.0
2276,82,1.0
2277,196,0.0
2278,79,1.0
2279,90,2.0
2280,212,0.0
2281,78,2.0
2282,92,1.0
2283,514,7.0
2284,109,1.0
2285,180,2.0
2286,256,0.0
2287,352,5.0
2288,192,2.0
2289,635,6.0
2290,101,2.0
2291,228,4.0
2292,250,2.0
2293,132,1.0
2294,196,2.0
2295,558,11.0
2296,906,2.0
2297,79,2.0
2298,205,1.0
2299,90,2.0
2300,101,1.0
2301,368,5.0
2302,122,1.0
2303,159,2.0
2304,234,3.0
2305,89,0.0
2306,140,1.0
2307,623,11.0
2308,265,3.0
2309,416,1.0
2310,303,5.0
2311,176,1.0
2312,219,3.0
2313,268,2.0
2314,96,0.0
2315,412,10.0
2316,254,2.0
2317,340,3.0
2318,215,2.0
2319,245,4.0
2320,103,0.0
2321,176,1.0
2322,248,4.0
2323,102,0.0
2324,184,1.0
2325,191,2.0
2326,77,2.0
2327,105,2.0
2328,258,2.0
2329,272,3.0
2330,111,1.0
2331,234,3.0
2332,80,2.0
2333,180,1.0
2334,237,5.0
2335,102,0.0
2336,156,1.0
2337,283,5.0
2338,641,10.0
2339,92,1.0
2340,274,5.0
2341,221,1.0
2342,302,6.0
2343,206,1.0
2344,85,1.0
2345,304,3.0
2346,320,3.0
2347,127,0.0
2348,240,3.0
2349,713,11.0
2350,104,1.0
2351,110,0.0
2352,240,3.0
2353,175,1.0
2354,218,2.0
2355,403,6.0
2356,337,4.0
2357,85,2.0
2358,273,6.0
2359,437,3.0
2360,97,1.0
2361,508,3.0
2362,87,1.0
2363,203,4.0
2364,243,6.0
2365,196,0.0
2366,137,1.0
2367,234,0.0
2368,85,1.0
2369,116,0.0
2370,215,2.0
2371,173,3.0
2372,199,2.0
2373,217,0.0
2374,129,2.0
2375,192,0.0
2376,230,2.0
2377,378,5.0
2378,197,2.0
2379,312,0.0
2380,274,3.0
2381,98,0.0
2382,488,10.0
2383,157,0.0
2384,278,4.0
2385,219,0.0
2386,81,2.0
2387,100,2.0
2388,524,6.0
2389,198,2.0
2390,81,2.0
2391,279,4.0
2392,416,6.0
2393,101,2.0
2394,244,6.0
2395,336,1.0
2396,250,1.0
2397,251,4.0
2398,259,0.0
2399,135,2.0
2400,236,5.0
2401,109,1.0
2402,275,2.0
2403,283,5.0
2404,309,2.0
2405,212,4.0
2406,677,14.0
2407,274,5.0
2408,471,3.0
2409,202,3.0
2410,128,2.0
2411,96,0.0
2412,337,2.0
2413,137,1.0
2414,184,3.0
2415,253,5.0
2416,203,1.0
2417,313,5.0
2418,291,5.0
2419,288,2.0
2420,84,0.0
2421,195,3.0
2422,290,7.0
2423,300,0.0
2424,257,4.0
2425,403,3.0
2426,129,0.0
2427,270,2.0
2428,161,0.0
2429,138,1.0
2430,322,5.0
2431,274,5.0
2432,200,1.0
2433,301,3.0
2434,137,0.0
2435,155,2.0
2436,346,0.0
2437,140,0.0
2438,164,3.0
2439,267,1.0
2440,107,0.0
2441,200,1.0
2442,269,7.0
2443,467,5.0
2444,138,1.0
2445,384,5.0
2446,160,1.0
2447,176,0.0
2448,214,3.0
2449,99,1.0
2450,186,1.0
2451,204,0.0
2452,101,3.0
2453,583,15.0
2454,761,6.0
2455,87,3.0
2456,96,2.0
2457,187,2.0
2458,257,4.0
2459,983,7.0
2460,404,6.0
2461,387,5.0
2462,179,3.0
2463,499,10.0
2464,255,2.0
2465,172,2.0
2466,202,2.0
2467,95,2.0
2468,109,0.0
2469,237,2.0
2470,77,2.0
2471,608,5.0
2472,296,2.0
2473,115,1.0
2474,407,5.0
2475,227,1.0
2476,94,1.0
2477,351,4.0
2478,416,6.0
2479,208,0.0
2480,106,0.0
2481,193,4.0
2482,259,6.0
2483,314,1.0
2484,245,4.0
2485,74,1.0
2486,309,4.0
2487,215,4.0
2488,328,2.0
2489,110,1.0
2490,261,3.0
2491,178,0.0
2492,197,1.0
2493,369,3.0
2494,143,1.0
2495,92,1.0
2496,198,2.0
2497,171,2.0
2498,210,3.0
2499,195,0.0
2500,137,3.0
2501,202,1.0
2502,241,1.0
2503,92,0.0
2504,166,2.0
2505,279,4.0
2506,104,0.0
2507,632,10.0
2508,192,2.0
2509,119,1.0
2510,214,3.0
2511,201,2.0
2512,79,2.0
2513,149,1.0
2514,348,5.0
2515,197,2.0
2516,124,2.0
2517,278,3.0
2518,289,2.0
2519,104,1.0
2520,200,3.0
2521,238,4.0
2522,187,1.0
2523,249,2.0
2524,303,4.0
2525,89,2.0
2526,215,2.0
2527,83,2.0
2528,96,1.0
2529,294,4.0
2530,213,2.0
2531,248,1.0
2532,203,2.0
2533,97,2.0
2534,208,2.0
2535,256,3.0
2536,264,3.0
2537,103,2.0
2538,488,5.0
2539,108,1.0
2540,157,3.0
2541,245,4.0
2542,106,1.0
2543,434,5.0
2544,480,6.0
2545,288,4.0
2546,254,5.0
2547,323,2.0
2548,222,3.0
2549,119,1.0
2550,268,6.0
2551,456,2.0
2552,90,2.0
2553,278,6.0
2554,410,5.0
2555,103,1.0
2556,217,1.0
2557,96,2.0
2558,291,3.0
2559,361,6.0
2560,234,3.0
2561,182,2.0
2562,518,5.0
2563,151,3.0
2564,90,2.0
2565,522,8.0
2566,119,0.0
2567,101,1.0
2568,253,5.0
2569,297,1.0
2570,288,6.0
2571,645,7.0
2572,89,2.0
2573,101,1.0
2574,280,0.0
2575,278,3.0
2576,98,1.0
2577,352,4.0
2578,164,1.0
2579,212,3.0
2580,519,5.0
2581,130,1.0
2582,90,2.0
2583,210,1.0
2584,98,3.0
2585,237,1.0
2586,566,6.0
2587,155,3.0
2588,94,2.0
2589,200,3.0
2590,133,2.0
2591,315,2.0
2592,364,2.0
2593,265,2.0
2594,134,0.0
2595,358,5.0
2596,159,0.0
2597,262,4.0
2598,297,5.0
2599,265,2.0
2600,213,1.0
2601,341,5.0
2602,286,1.0
2603,133,3.0
2604,489,6.0
2605,238,4.0
2606,101,1.0
2607,207,5.0
2608,126,2.0
2609,607,8.0
2610,230,4.0
2611,76,2.0
2612,177,0.0
2613,207,2.0
2614,248,4.0
2615,265,3.0
2616,383,4.0
2617,326,5.0
2618,97,2.0
2619,254,2.0
2620,91,0.0
2621,334,4.0
2622,249,3.0
2623,329,1.0
2624,223,3.0
2625,221,3.0
2626,341,4.0
2627,98,2.0
2628,273,2.0
2629,152,2.0
2630,197,3.0
2631,221,5.0
2632,75,2.0
2633,673,5.0
2634,383,5.0
2635,194,1.0
2636,217,2.0
2637,292,4.0
2638,293,3.0
2639,112,0.0
2640,406,5.0
2641,297,4.0
2642,92,1.0
2643,414,2.0
2644,137,2.0
2645,95,2.0
2646,213,4.0
2647,97,1.0
2648,109,0.0
2649,271,2.0
2650,271,2.0
2651,106,1.0
2652,210,2.0
2653,94,2.0
2654,103,1.0
2655,246,4.0
2656,88,0.0
2657,262,0.0
2658,246,0.0
2659,270,2.0
2660,123,4.0
2661,364,7.0
2662,353,5.0
2663,263,3.0
2664,424,4.0
2665,268,4.0
2666,94,2.0
2667,267,4.0
2668,337,2.0
2669,165,3.0
2670,404,3.0
2671,194,2.0
2672,108,0.0
2673,197,1.0
2674,116,2.0
2675,94,0.0
2676,259,2.0
2677,288,1.0
2678,94,2.0
2679,601,10.0
2680,189,3.0
2681,168,2.0
2682,188,0.0
2683,84,2.0
2684,93,2.0
2685,234,1.0
2686,86,2.0
2687,221,3.0
2688,245,4.0
2689,217,0.0
2690,144,2.0
2691,409,5.0
2692,147,1.0
2693,262,4.0
2694,374,4.0
2695,399,7.0
2696,84,1.0
2697,258,3.0
2698,277,2.0
2699,106,1.0
2700,289,3.0
2701,142,1.0
2702,200,3.0
2703,240,3.0
2704,192,1.0
2705,201,2.0
2706,448,2.0
2707,125,1.0
2708,179,4.0
2709,271,2.0
2710,276,5.0
2711,263,4.0
2712,263,3.0
2713,234,3.0
2714,281,3.0
2715,288,5.0
2716,245,2.0
2717,151,1.0
2718,360,2.0
2719,269,6.0
2720,162,3.0
2721,724,6.0
2722,178,3.0
2723,253,2.0
2724,267,4.0
2725,215,0.0
2726,256,5.0
2727,270,2.0
2728,166,0.0
2729,166,3.0
2730,254,4.0
2731,326,2.0
2732,200,2.0
2733,652,9.0
2734,89,1.0
2735,196,2.0
2736,221,2.0
2737,88,1.0
2738,162,2.0
2739,239,1.0
2740,128,0.0
2741,457,7.0
2742,463,10.0
2743,232,0.0
2744,101,2.0
2745,213,0.0
2746,359,4.0
2747,180,5.0
2748,289,5.0
2749,274,2.0
2750,187,2.0
2751,277,5.0
2752,489,2.0
2753,86,0.0
2754,252,5.0
2755,482,5.0
2756,99,2.0
2757,378,4.0
2758,156,1.0
2759,104,1.0
2760,287,2.0
2761,186,0.0
2762,138,2.0
2763,291,2.0
2764,263,2.0
2765,98,2.0
2766,218,1.0
2767,240,5.0
2768,314,2.0
2769,244,4.0
2770,267,3.0
2771,288,3.0
2772,201,1.0
2773,133,2.0
2774,178,0.0
2775,235,3.0
2776,225,0.0
2777,162,1.0
2778,196,0.0
2779,93,1.0
2780,89,2.0
2781,259,7.0
2782,378,3.0
2783,152,1.0
2784,583,10.0
2785,371,7.0
2786,85,0.0
2787,270,3.0
2788,160,0.0
2789,212,4.0
2790,204,1.0
2791,77,2.0
2792,98,2.0
2793,207,3.0
2794,599,9.0
2795,154,1.0
2796,381,3.0
2797,165,0.0
2798,100,2.0
2799,245,0.0
2800,115,1.0
2801,219,1.0
2802,258,3.0
2803,98,0.0
2804,240,0.0
2805,257,4.0
2806,102,0.0
2807,264,3.0
2808,207,3.0
2809,527,8.0
2810,107,1.0
2811,341,4.0
2812,317,4.0
2813,160,2.0
2814,515,8.0
2815,82,0.0
2816,146,1.0
2817,253,3.0
2818,307,3.0
2819,108,1.0
2820,265,4.0
2821,454,4.0
2822,85,2.0
2823,315,4.0
2824,397,4.0
2825,92,1.0
2826,380,6.0
2827,312,4.0
2828,136,2.0
2829,193,1.0
2830,92,3.0
2831,97,0.0
2832,458,7.0
2833,99,2.0
2834,147,1.0
2835,205,1.0
2836,98,3.0
2837,324,2.0
2838,573,6.0
2839,140,2.0
2840,524,3.0
2841,489,6.0
2842,169,0.0
2843,116,2.0
2844,311,1.0
2845,217,2.0
2846,125,3.0
2847,233,3.0
2848,93,0.0
2849,354,3.0
2850,234,3.0
2851,92,0.0
2852,459,6.0
2853,370,1.0
2854,196,4.0
2855,107,0.0
2856,254,4.0
2857,504,6.0
2858,71,1.0
2859,198,2.0
2860,81,0.0
2861,209,3.0
2862,300,7.0
2863,253,2.0
2864,442,8.0
2865,233,2.0
2866,95,1.0
2867,170,0.0
2868,234,4.0
2869,98,0.0
2870,167,0.0
2871,222,2.0
2872,154,0.0
2873,270,4.0
2874,625,9.0
2875,94,1.0
2876,102,1.0
2877,399,5.0
2878,187,1.0
2879,174,2.0
2880,213,2.0
2881,92,2.0
2882,99,0.0
2883,238,4.0
2884,102,0.0
2885,278,2.0
2886,394,3.0
2887,147,1.0
2888,98,2.0
2889,379,3.0
2890,160,1.0
2891,192,6.0
2892,324,3.0
2893,200,2.0
2894,233,5.0
2895,281,3.0
2896,305,4.0
2897,186,1.0
2898,240,4.0
2899,111,0.0
2900,179,2.0
2901,236,4.0
2902,350,1.0
2903,162,1.0
2904,243,6.0
2905,566,5.0
2906,132,1.0
2907,214,2.0
2908,95,1.0
2909,342,4.0
2910,186,2.0
2911,79,0.0
2912,278,5.0
2913,206,0.0
2914,122,2.0
2915,200,0.0
2916,588,11.0
2917,341,0.0
2918,97,0.0
2919,233,3.0
2920,92,0.0
2921,456,7.0
2922,514,9.0
2923,77,1.0
2924,88,1.0
2925,204,1.0
2926,240,6.0
2927,304,1.0
2928,246,4.0
2929,105,1.0
2930,185,1.0
2931,235,1.0
2932,486,7.0
2933,92,1.0
2934,268,3.0
2935,293,2.0
2936,103,1.0
2937,248,5.0
2938,476,4.0
2939,232,6.0
2940,567,7.0
2941,134,2.0
2942,239,3.0
2943,510,7.0
2944,156,2.0
2945,124,2.0
2946,590,8.0
2947,183,3.0
2948,309,5.0
2949,403,5.0
2950,137,1.0
2951,108,1.0
2952,240,5.0
2953,332,5.0
2954,218,1.0
2955,511,5.0
2956,242,3.0
2957,199,4.0
2958,215,2.0
2959,77,1.0
2960,329,5.0
2961,243,3.0
2962,98,1.0
2963,292,2.0
2964,469,2.0
2965,127,3.0
2966,161,0.0
2967,369,3.0
2968,324,3.0
2969,224,3.0
2970,420,6.0
2971,256,1.0
2972,106,3.0
2973,364,4.0
2974,224,2.0
2975,155,0.0
2976,208,2.0
2977,359,4.0
2978,99,0.0
2979,257,3.0
2980,247,5.0
2981,331,4.0
2982,196,0.0
2983,78,2.0
2984,98,2.0
2985,817,9.0
2986,84,1.0
2987,92,0.0
2988,213,4.0
2989,107,2.0
2990,351,1.0
2991,419,4.0
2992,160,2.0
2993,107,1.0
2994,856,9.0
2995,284,2.0
2996,460,1.0
2997,221,0.0
2998,82,2.0
2999,93,0.0
3000,248,5.0
3001,420,8.0
3002,750,4.0
3003,240,4.0
3004,212,1.0
3005,338,1.0
3006,186,1.0
3007,91,2.0
3008,103,1.0
3009,408,6.0
3010,231,2.0
3011,109,0.0
3012,261,1.0
3013,98,0.0
3014,223,1.0
3015,448,8.0
3016,203,1.0
3017,146,2.0
3018,269,5.0
3019,186,1.0
3020,225,3.0
3021,298,2.0
3022,147,0.0
3023,179,3.0
3024,227,1.0
3025,90,0.0
3026,334,5.0
3027,248,4.0
3028,95,0.0
3029,328,3.0
3030,393,3.0
3031,183,2.0
3032,460,13.0
3033,1093,9.0
3034,203,1.0
3035,99,1.0
3036,229,0.0
3037,95,0.0
3038,471,3.0
3039,245,6.0
3040,456,1.0
3041,79,2.0
3042,265,4.0
3043,174,1.0
3044,205,1.0
3045,559,6.0
3046,186,0.0
3047,136,0.0
3048,490,7.0
3049,204,3.0
3050,93,2.0
3051,223,2.0
3052,92,1.0
3053,316,3.0
3054,636,7.0
3055,88,2.0
3056,95,1.0
3057,232,3.0
3058,345,3.0
3059,342,7.0
3060,396,4.0
3061,237,2.0
3062,139,3.0
3063,203,0.0
3064,123,1.0
3065,149,1.0
3066,248,4.0
3067,80,1.0
3068,319,3.0
3069,418,7.0
3070,310,4.0
3071,107,1.0
3072,714,8.0
3073,242,1.0
3074,236,1.0
3075,236,3.0
3076,100,0.0
3077,367,3.0
3078,231,3.0
3079,99,1.0
3080,323,1.0
3081,506,6.0
3082,176,1.0
3083,87,1.0
3084,273,5.0
3085,442,3.0
3086,101,3.0
3087,207,2.0
3088,89,1.0
3089,310,0.0
3090,275,4.0
3091,260,0.0
3092,107,2.0
3093,257,5.0
3094,185,1.0
3095,323,3.0
3096,511,4.0
3097,81,1.0
3098,122,1.0
3099,382,5.0
3100,387,5.0
3101,106,1.0
3102,372,6.0
3103,357,3.0
3104,311,5.0
3105,501,7.0
3106,434,5.0
3107,582,5.0
3108,213,0.0
3109,134,4.0
3110,309,2.0
3111,338,2.0
3112,240,4.0
3113,306,5.0
3114,263,2.0
3115,283,1.0
3116,92,1.0
3117,203,0.0
3118,395,6.0
3119,248,6.0
3120,239,2.0
3121,91,0.0
3122,266,1.0
3123,242,4.0
3124,362,2.0
3125,173,3.0
3126,241,5.0
3127,112,0.0
3128,182,1.0
3129,381,0.0
3130,573,7.0
3131,329,3.0
3132,237,2.0
3133,95,2.0
3134,454,3.0
3135,223,2.0
3136,306,1.0
3137,124,0.0
3138,254,4.0
3139,332,2.0
3140,382,6.0
3141,269,4.0
3142,613,9.0
3143,101,2.0
3144,263,1.0
3145,269,5.0
3146,381,5.0
3147,242,4.0
3148,206,0.0
3149,205,2.0
3150,408,5.0
3151,277,2.0
3152,101,2.0
3153,265,3.0
3154,269,1.0
3155,88,1.0
3156,280,3.0
3157,981,14.0
3158,158,1.0
3159,548,2.0
3160,233,5.0
3161,206,3.0
3162,257,3.0
3163,384,2.0
3164,540,5.0
3165,420,5.0
3166,356,7.0
3167,206,1.0
3168,235,0.0
3169,348,5.0
3170,107,1.0
3171,225,2.0
3172,96,1.0
3173,330,3.0
3174,234,3.0
3175,94,2.0
3176,443,4.0
3177,230,1.0
3178,1165,13.0
3179,159,1.0
3180,255,0.0
3181,354,1.0
3182,469,6.0
3183,236,4.0
3184,474,5.0
3185,101,1.0
3186,399,1.0
3187,331,7.0
3188,194,1.0
3189,226,0.0
3190,80,2.0
3191,95,0.0
3192,250,4.0
3193,306,2.0
3194,255,5.0
3195,492,6.0
3196,207,1.0
3197,95,2.0
3198,276,5.0
3199,460,5.0
3200,182,1.0
3201,243,4.0
3202,357,2.0
3203,160,3.0
3204,215,0.0
3205,169,2.0
3206,227,2.0
3207,468,0.0
3208,96,3.0
3209,104,2.0
3210,244,1.0
3211,293,2.0
3212,99,2.0
3213,256,0.0
3214,264,3.0
3215,95,1.0
3216,195,0.0
